ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-4;-69;0,75;03-12-2015 15:10:46;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-69
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:00;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:01;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:16;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-69;0,75;03-12-2015 15:11:16;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-69
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:17;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:17;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:31;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:32;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:33;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-68;0,75;03-12-2015 15:11:48;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-68
F4:1C:50:21:23:FD;-4;-67;0,75;03-12-2015 15:15:01;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-67
F4:1C:50:21:23:FD;-4;-66;0,75;03-12-2015 15:15:15;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-66
F4:1C:50:21:23:FD;-4;-66;0,75;03-12-2015 15:15:16;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-66
F4:1C:50:21:23:FD;-4;-62;0,75;03-12-2015 15:15:17;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-62
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:16:04;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:16:20;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:16:21;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:16:36;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:16:52;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-68;1;03-12-2015 15:16:53;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-68
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:17:09;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:17:24;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:17:40;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:17:56;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:18:13;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:18:27;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:18:28;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:18:29;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:18:44;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:18:59;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:00;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:01;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:16;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:17;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:32;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:19:33;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:48;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:19:48;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:20:04;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-67;1;03-12-2015 15:20:04;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-67
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:20:19;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:20:21;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:20:37;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-66;1;03-12-2015 15:20:37;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-66
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:21:09;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-66;1,5;03-12-2015 15:21:23;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-66
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:21:24;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:21:24;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:21:41;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-75;1,5;03-12-2015 15:22:11;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-75
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:22:13;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:22:13;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:22:28;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-69;1,5;03-12-2015 15:22:28;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-69
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:22:43;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:23:00;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:23:01;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:23:33;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:23:48;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:23:48;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:24:04;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:24:05;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:24:20;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-68;1,5;03-12-2015 15:24:20;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-68
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:24:36;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:24:37;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:07;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:09;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:09;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:24;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:24;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:25;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:40;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:40;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-67;1,5;03-12-2015 15:25:41;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-67
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:26:12;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:26:12;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-71;2;03-12-2015 15:26:12;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-71
F4:1C:50:21:23:FD;-4;-71;2;03-12-2015 15:26:13;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-71
F4:1C:50:21:23:FD;-4;-75;2;03-12-2015 15:26:27;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-75
F4:1C:50:21:23:FD;-4;-73;2;03-12-2015 15:26:28;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-73
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:26:29;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-72;2;03-12-2015 15:26:45;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-72
F4:1C:50:21:23:FD;-4;-72;2;03-12-2015 15:26:59;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-72
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:27:16;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:27:16;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:27:32;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:27:32;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:04;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:04;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:04;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:20;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:21;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:35;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:36;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:51;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:52;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:28:53;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:07;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:23;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:24;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:25;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:39;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:40;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:40;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:56;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:56;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:29:58;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:30:12;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:30:12;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-70;2;03-12-2015 15:30:13;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-70
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:31:16;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:31:16;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-86;2,5;03-12-2015 15:31:31;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-86
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:31:33;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-74;2,5;03-12-2015 15:31:48;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-74
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:31:48;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:32:03;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:32:04;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:32:05;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:32:20;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:32:35;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-78;2,5;03-12-2015 15:32:36;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-78
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:32:36;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:32:51;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:32:52;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:08;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:08;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:24;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:25;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:25;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:33:40;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:33:40;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:33:41;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:33:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-75;2,5;03-12-2015 15:33:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-75
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:11;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:12;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:13;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-77;2,5;03-12-2015 15:34:27;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-77
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:28;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:44;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:45;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-76;2,5;03-12-2015 15:34:45;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-76
F4:1C:50:21:23:FD;-4;-85;3;03-12-2015 15:35:15;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-85
F4:1C:50:21:23:FD;-4;-85;3;03-12-2015 15:35:48;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-85
F4:1C:50:21:23:FD;-4;-84;3;03-12-2015 15:35:48;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-84
F4:1C:50:21:23:FD;-4;-84;3;03-12-2015 15:35:49;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-84
F4:1C:50:21:23:FD;-4;-83;3;03-12-2015 15:36:03;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-83
F4:1C:50:21:23:FD;-4;-82;3;03-12-2015 15:36:04;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-82
F4:1C:50:21:23:FD;-4;-82;3;03-12-2015 15:36:04;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-82
F4:1C:50:21:23:FD;-4;-82;3;03-12-2015 15:36:05;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-82
F4:1C:50:21:23:FD;-4;-84;3;03-12-2015 15:36:19;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-84
F4:1C:50:21:23:FD;-4;-84;3;03-12-2015 15:36:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-84
F4:1C:50:21:23:FD;-4;-83;3;03-12-2015 15:36:36;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-83
F4:1C:50:21:23:FD;-4;-82;3;03-12-2015 15:36:36;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-82
F4:1C:50:21:23:FD;-4;-70;3;03-12-2015 15:36:51;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-70
F4:1C:50:21:23:FD;-4;-84;3;03-12-2015 15:36:52;GT-I9515 - 1a88bbcf523c933c;18;;;;;;3;-84
