ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:20:01;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:20:16;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:20:17;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:03;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:03;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:03;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:06;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:20;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:20;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:36;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:36;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:21:52;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:22:08;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:22:09;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:22:40;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-74;5;03-12-2015 18:22:41;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-74
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:23:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:23:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:23:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-75;5;03-12-2015 18:23:13;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-75
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:24:00;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:24:00;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-75;5,5;03-12-2015 18:24:02;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-75
F4:1C:50:21:23:FD;-4;-75;5,5;03-12-2015 18:24:16;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-75
F4:1C:50:21:23:FD;-4;-75;5,5;03-12-2015 18:24:33;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-75
F4:1C:50:21:23:FD;-4;-75;5,5;03-12-2015 18:24:33;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-75
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:24:49;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:24:49;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:24:49;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:25:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:25:20;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:25:21;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:25:21;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:25:36;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-76;5,5;03-12-2015 18:25:37;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-76
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:25:52;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:25:54;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:26:08;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:26:09;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:26:09;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:26:24;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-77;5,5;03-12-2015 18:26:25;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-77
F4:1C:50:21:23:FD;-4;-79;5,5;03-12-2015 18:28:47;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-79
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:48;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:48;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:48;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:49;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:49;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:28:49;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:29:15;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-78;5,5;03-12-2015 18:29:20;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-78
F4:1C:50:21:23:FD;-4;-89;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-89
F4:1C:50:21:23:FD;-4;-89;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-89
F4:1C:50:21:23:FD;-4;-89;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-89
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:30:57;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-88;6;03-12-2015 18:31:12;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-88
F4:1C:50:21:23:FD;-4;-88;6;03-12-2015 18:31:13;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-88
F4:1C:50:21:23:FD;-4;-88;6;03-12-2015 18:31:13;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-88
F4:1C:50:21:23:FD;-4;-90;6;03-12-2015 18:31:31;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-90
F4:1C:50:21:23:FD;-4;-73;6;03-12-2015 18:32:49;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-73
F4:1C:50:21:23:FD;-4;-73;6;03-12-2015 18:32:49;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-73
F4:1C:50:21:23:FD;-4;-73;6;03-12-2015 18:32:49;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-73
F4:1C:50:21:23:FD;-4;-73;6;03-12-2015 18:32:50;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-73
F4:1C:50:21:23:FD;-4;-87;6;03-12-2015 18:34:56;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-87
F4:1C:50:21:23:FD;-4;-86;6;03-12-2015 18:34:57;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-86
F4:1C:50:21:23:FD;-4;-88;6;03-12-2015 18:34:57;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-88
F4:1C:50:21:23:FD;-4;-92;6;03-12-2015 18:35:13;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-92
F4:1C:50:21:23:FD;-4;-76;6;03-12-2015 18:37:05;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-76
F4:1C:50:21:23:FD;-4;-94;6;03-12-2015 18:37:19;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-94
F4:1C:50:21:23:FD;-4;-91;6;03-12-2015 18:37:20;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-91
F4:1C:50:21:23:FD;-4;-94;6;03-12-2015 18:40:49;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-94
F4:1C:50:21:23:FD;-4;-90;6;03-12-2015 18:40:49;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-90
F4:1C:50:21:23:FD;-4;-86;6;03-12-2015 18:41:05;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-86
F4:1C:50:21:23:FD;-4;-76;6;03-12-2015 18:44:17;GT-I9515 - 1a88bbcf523c933c;34;;;;;;6;-76
F4:1C:50:21:23:FD;-4;-77;6;03-12-2015 18:58:48;GT-I9515 - 1a88bbcf523c933c;27;;;;;;6;-77
F4:1C:50:21:23:FD;-4;-78;6;03-12-2015 18:58:49;GT-I9515 - 1a88bbcf523c933c;27;;;;;;6;-78
F4:1C:50:21:23:FD;-4;-79;6;03-12-2015 18:58:50;GT-I9515 - 1a88bbcf523c933c;27;;;;;;6;-79
F4:1C:50:21:23:FD;-4;-76;6;03-12-2015 19:01:04;GT-I9515 - 1a88bbcf523c933c;26;;;;;;6;-76
F4:1C:50:21:23:FD;-4;-75;6;03-12-2015 19:01:12;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-75
F4:1C:50:21:23:FD;-4;-77;6;03-12-2015 19:01:13;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-77
F4:1C:50:21:23:FD;-4;-76;6;03-12-2015 19:01:44;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-76
F4:1C:50:21:23:FD;-4;-77;6;03-12-2015 19:01:46;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-77
F4:1C:50:21:23:FD;-4;-79;6;03-12-2015 19:02:00;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-79
F4:1C:50:21:23:FD;-4;-77;6;03-12-2015 19:02:16;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-77
F4:1C:50:21:23:FD;-4;-78;6;03-12-2015 19:02:17;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-78
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:02:48;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:03:36;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:03:36;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:03:36;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:03:36;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:03:37;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-82;6,5;03-12-2015 19:03:37;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-82
F4:1C:50:21:23:FD;-4;-82;6,5;03-12-2015 19:03:37;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-82
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:03:52;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-87;6,5;03-12-2015 19:03:53;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-87
F4:1C:50:21:23:FD;-4;-82;6,5;03-12-2015 19:04:10;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-82
F4:1C:50:21:23:FD;-4;-81;6,5;03-12-2015 19:04:24;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-81
F4:1C:50:21:23:FD;-4;-81;6,5;03-12-2015 19:04:41;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-81
F4:1C:50:21:23:FD;-4;-90;6,5;03-12-2015 19:04:56;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-90
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:29;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:29;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:30;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:05:30;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-80;6,5;03-12-2015 19:05:45;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-80
F4:1C:50:21:23:FD;-4;-88;6,5;03-12-2015 19:06:01;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-88
F4:1C:50:21:23:FD;-4;-85;6,5;03-12-2015 19:06:02;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-85
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:06:33;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-82;6,5;03-12-2015 19:06:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-82
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:07:04;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:05;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:06;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-84;6,5;03-12-2015 19:07:22;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-84
F4:1C:50:21:23:FD;-4;-83;6,5;03-12-2015 19:08:10;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-83
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:29;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:30;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:30;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-86;6,5;03-12-2015 19:08:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-86
F4:1C:50:21:23:FD;-4;-77;7;03-12-2015 19:12:09;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-77
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:12:10;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:12:25;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:12:41;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-76;7;03-12-2015 19:12:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-76
F4:1C:50:21:23:FD;-4;-76;7;03-12-2015 19:12:57;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-76
F4:1C:50:21:23:FD;-4;-74;7;03-12-2015 19:12:57;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-74
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:13:30;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-74;7;03-12-2015 19:13:44;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-74
F4:1C:50:21:23:FD;-4;-79;7;03-12-2015 19:14:01;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-79
F4:1C:50:21:23:FD;-4;-77;7;03-12-2015 19:14:01;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-77
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:02;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-78;7;03-12-2015 19:14:16;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-78
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:32;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-75;7;03-12-2015 19:14:33;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-75
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:15:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-84;7,5;03-12-2015 19:15:54;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-84
F4:1C:50:21:23:FD;-4;-84;7,5;03-12-2015 19:15:54;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-84
F4:1C:50:21:23:FD;-4;-85;7,5;03-12-2015 19:16:10;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-85
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:16:24;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-88;7,5;03-12-2015 19:16:24;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-88
F4:1C:50:21:23:FD;-4;-83;7,5;03-12-2015 19:16:42;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-83
F4:1C:50:21:23:FD;-4;-83;7,5;03-12-2015 19:16:57;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-83
F4:1C:50:21:23:FD;-4;-81;7,5;03-12-2015 19:18:17;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-81
F4:1C:50:21:23:FD;-4;-81;7,5;03-12-2015 19:18:18;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-81
F4:1C:50:21:23:FD;-4;-96;7,5;03-12-2015 19:19:08;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-96
