ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI;;;
F4:1C:50:21:23:FD;4;-58;0,5;03-12-2015 15:07:20;GT-I9515 - 1a88bbcf523c933c;32;;;;;;0,5;-58;;;
F4:1C:50:21:23:FD;4;-58;0,5;03-12-2015 15:07:21;GT-I9515 - 1a88bbcf523c933c;32;;;;;;0,5;-58;;;
F4:1C:50:21:23:FD;4;-58;0,5;03-12-2015 15:07:37;GT-I9515 - 1a88bbcf523c933c;32;;;;;;0,5;-58;;;
F4:1C:50:21:23:FD;4;-58;0,5;03-12-2015 15:07:53;GT-I9515 - 1a88bbcf523c933c;32;;;;;;0,5;-58;;;
F4:1C:50:21:23:FD;4;-58;0,5;03-12-2015 15:07:53;GT-I9515 - 1a88bbcf523c933c;32;;;;;;0,5;-58;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:08:56;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:08:57;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:12;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:27;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:28;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:29;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:44;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:09:44;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:00;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:01;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:16;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:17;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:17;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-53;0,75;03-12-2015 15:10:32;GT-I9515 - 1a88bbcf523c933c;31;;;;;;0,75;-53;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:10:33;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:04;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:04;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:05;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:19;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:20;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:21;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:22;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:37;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-62;0,75;03-12-2015 15:11:52;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-62;;;
F4:1C:50:21:23:FD;4;-63;0,75;03-12-2015 15:11:52;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-63;;;
F4:1C:50:21:23:FD;4;-63;0,75;03-12-2015 15:11:54;GT-I9515 - 1a88bbcf523c933c;30;;;;;;0,75;-63;;;
F4:1C:50:21:23:FD;4;-61;0,75;03-12-2015 15:14:48;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-61;;;
F4:1C:50:21:23:FD;4;-61;0,75;03-12-2015 15:14:48;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-61;;;
F4:1C:50:21:23:FD;4;-61;0,75;03-12-2015 15:14:49;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-61;;;
F4:1C:50:21:23:FD;4;-60;0,75;03-12-2015 15:15:03;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-60;;;
F4:1C:50:21:23:FD;4;-59;0,75;03-12-2015 15:15:05;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-59;;;
F4:1C:50:21:23:FD;4;-60;0,75;03-12-2015 15:15:21;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-60;;;
F4:1C:50:21:23:FD;4;-60;0,75;03-12-2015 15:15:21;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-60;;;
F4:1C:50:21:23:FD;4;-60;0,75;03-12-2015 15:15:21;GT-I9515 - 1a88bbcf523c933c;29;;;;;;0,75;-60;;;
F4:1C:50:21:23:FD;4;-59;1;03-12-2015 15:16:08;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-59;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:16:09;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:16:24;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:16:25;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:16:39;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:16:55;GT-I9515 - 1a88bbcf523c933c;28;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:17:12;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:17:13;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:17:28;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:17:44;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:15;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:16;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:16;GT-I9515 - 1a88bbcf523c933c;27;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:32;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:32;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:33;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:18:48;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:03;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:04;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:05;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:21;GT-I9515 - 1a88bbcf523c933c;26;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-61;1;03-12-2015 15:19:51;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-61;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:52;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:19:53;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:20:08;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:20:23;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:20:24;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1;03-12-2015 15:20:40;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1;-60;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:21:12;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:21:12;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:21:28;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:21:29;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-62;1,5;03-12-2015 15:21:44;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-62;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:21:44;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-62;1,5;03-12-2015 15:22:00;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-62;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:22:01;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:22:15;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:22:17;GT-I9515 - 1a88bbcf523c933c;25;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:23:03;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:23:05;GT-I9515 - 1a88bbcf523c933c;24;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:23:35;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:23:36;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-70;1,5;03-12-2015 15:23:52;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-70;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:23:52;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:07;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:08;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-62;1,5;03-12-2015 15:24:09;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-62;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:23;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:25;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:25;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:39;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:40;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:41;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:24:57;GT-I9515 - 1a88bbcf523c933c;23;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:25:11;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:25:13;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:25:13;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:25:27;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:25:28;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:25:29;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-61;1,5;03-12-2015 15:25:44;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-61;;;
F4:1C:50:21:23:FD;4;-60;1,5;03-12-2015 15:25:45;GT-I9515 - 1a88bbcf523c933c;22;;;;;;1,5;-60;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:26:16;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:26:17;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:26:17;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:26:31;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-63;2;03-12-2015 15:26:32;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-63;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:26:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-65;2;03-12-2015 15:26:48;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-65;;;
F4:1C:50:21:23:FD;4;-65;2;03-12-2015 15:26:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-65;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:27:03;GT-I9515 - 1a88bbcf523c933c;22;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:27:20;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:08;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:08;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:09;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:24;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:24;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:26;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:40;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:28:40;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-63;2;03-12-2015 15:28:56;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-63;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:29:13;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:29:28;GT-I9515 - 1a88bbcf523c933c;21;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:29:43;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:29:44;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-64;2;03-12-2015 15:29:45;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-64;;;
F4:1C:50:21:23:FD;4;-63;2;03-12-2015 15:29:59;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-63;;;
F4:1C:50:21:23:FD;4;-63;2;03-12-2015 15:30:00;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-63;;;
F4:1C:50:21:23:FD;4;-63;2;03-12-2015 15:30:16;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2;-63;;;
F4:1C:50:21:23:FD;4;-68;2,5;03-12-2015 15:31:04;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-68;;;
F4:1C:50:21:23:FD;4;-68;2,5;03-12-2015 15:31:04;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-68;;;
F4:1C:50:21:23:FD;4;-68;2,5;03-12-2015 15:31:04;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-68;;;
F4:1C:50:21:23:FD;4;-68;2,5;03-12-2015 15:31:05;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-68;;;
F4:1C:50:21:23:FD;4;-69;2,5;03-12-2015 15:31:05;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-69;;;
F4:1C:50:21:23:FD;4;-69;2,5;03-12-2015 15:31:05;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-69;;;
F4:1C:50:21:23:FD;4;-69;2,5;03-12-2015 15:31:06;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-69;;;
F4:1C:50:21:23:FD;4;-69;2,5;03-12-2015 15:31:07;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-69;;;
F4:1C:50:21:23:FD;4;-72;2,5;03-12-2015 15:31:20;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-72;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:31:20;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:31:21;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-73;2,5;03-12-2015 15:31:52;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-73;;;
F4:1C:50:21:23:FD;4;-73;2,5;03-12-2015 15:31:52;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-73;;;
F4:1C:50:21:23:FD;4;-73;2,5;03-12-2015 15:31:55;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-73;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:07;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:08;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:09;GT-I9515 - 1a88bbcf523c933c;20;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:32:23;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:26;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:40;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:32:40;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:32:41;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:32:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-72;2,5;03-12-2015 15:32:56;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-72;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:32:57;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-71;2,5;03-12-2015 15:33:13;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-71;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:33:27;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:33:28;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:33:45;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-69;2,5;03-12-2015 15:34:00;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-69;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:00;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:01;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:16;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:16;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:17;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:31;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:32;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:32;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
F4:1C:50:21:23:FD;4;-70;2,5;03-12-2015 15:34:47;GT-I9515 - 1a88bbcf523c933c;19;;;;;;2,5;-70;;;
