ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:00;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:04;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:16;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:17;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:19;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:48;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:48;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:05;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:20;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:20;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:08;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-63;5;03-12-2015 18:21:09;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-63;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:23;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:40;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5;03-12-2015 18:21:40;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-69;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:41;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:13;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5;03-12-2015 18:22:28;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-69;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:31;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:43;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:03;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:17;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:24:36;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:37;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:37;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:24;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:25:40;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:46;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:56;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:11;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:12;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:12;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:26:29;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:15;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:19;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:27:19;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:27:19;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:51;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-74;5,5;03-12-2015 18:28:04;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-74;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:28:05;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:28:44;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-72;5,5;03-12-2015 18:28:55;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-72;;;
F4:1C:50:21:23:FD;4;-72;5,5;03-12-2015 18:29:24;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-72;;;
F4:1C:50:21:23:FD;4;-72;5,5;03-12-2015 18:29:25;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-72;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:29:56;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-78;6;03-12-2015 18:29:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-78;;;
F4:1C:50:21:23:FD;4;-78;6;03-12-2015 18:29:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-78;;;
F4:1C:50:21:23:FD;4;-78;6;03-12-2015 18:29:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-78;;;
F4:1C:50:21:23:FD;4;-78;6;03-12-2015 18:29:59;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-78;;;
F4:1C:50:21:23:FD;4;-78;6;03-12-2015 18:30:00;GT-I9515 - 1a88bbcf523c933c;40;;;;;;6;-78;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:31:16;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:31:16;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:31:17;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-82;6;03-12-2015 18:31:19;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-82;;;
F4:1C:50:21:23:FD;4;-84;6;03-12-2015 18:31:32;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-84;;;
F4:1C:50:21:23:FD;4;-84;6;03-12-2015 18:31:32;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-84;;;
F4:1C:50:21:23:FD;4;-84;6;03-12-2015 18:31:33;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-84;;;
F4:1C:50:21:23:FD;4;-84;6;03-12-2015 18:32:45;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-84;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:32:51;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:32:52;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-83;6;03-12-2015 18:32:53;GT-I9515 - 1a88bbcf523c933c;39;;;;;;6;-83;;;
F4:1C:50:21:23:FD;4;-85;6;03-12-2015 18:35:00;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-85;;;
F4:1C:50:21:23:FD;4;-91;6;03-12-2015 18:35:15;GT-I9515 - 1a88bbcf523c933c;38;;;;;;6;-91;;;
F4:1C:50:21:23:FD;4;-70;6;03-12-2015 18:37:08;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-70;;;
F4:1C:50:21:23:FD;4;-75;6;03-12-2015 18:37:12;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-75;;;
F4:1C:50:21:23:FD;4;-88;6;03-12-2015 18:37:24;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-88;;;
F4:1C:50:21:23:FD;4;-84;6;03-12-2015 18:37:25;GT-I9515 - 1a88bbcf523c933c;37;;;;;;6;-84;;;
F4:1C:50:21:23:FD;4;-88;6;03-12-2015 18:40:52;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-88;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:08;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:09;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-79;6;03-12-2015 18:41:25;GT-I9515 - 1a88bbcf523c933c;35;;;;;;6;-79;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 18:44:20;GT-I9515 - 1a88bbcf523c933c;34;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-73;6;03-12-2015 18:44:21;GT-I9515 - 1a88bbcf523c933c;34;;;;;;6;-73;;;
F4:1C:50:21:23:FD;4;-70;6;03-12-2015 18:58:41;GT-I9515 - 1a88bbcf523c933c;27;;;;;;6;-70;;;
F4:1C:50:21:23:FD;4;-72;6;03-12-2015 18:58:52;GT-I9515 - 1a88bbcf523c933c;27;;;;;;6;-72;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:00:45;GT-I9515 - 1a88bbcf523c933c;26;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:01:04;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:01:05;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:01:17;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-76;6;03-12-2015 19:01:17;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-76;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:01:33;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-70;6;03-12-2015 19:01:33;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-70;;;
F4:1C:50:21:23:FD;4;-71;6;03-12-2015 19:01:49;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-71;;;
F4:1C:50:21:23:FD;4;-72;6;03-12-2015 19:02:04;GT-I9515 - 1a88bbcf523c933c;25;;;;;;6;-72;;;
F4:1C:50:21:23:FD;4;-77;6,5;03-12-2015 19:02:37;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-77;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:03:09;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-74;6,5;03-12-2015 19:03:41;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-74;;;
F4:1C:50:21:23:FD;4;-77;6,5;03-12-2015 19:03:42;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-77;;;
F4:1C:50:21:23:FD;4;-81;6,5;03-12-2015 19:03:56;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-81;;;
F4:1C:50:21:23:FD;4;-79;6,5;03-12-2015 19:03:57;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-79;;;
F4:1C:50:21:23:FD;4;-81;6,5;03-12-2015 19:03:58;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-81;;;
F4:1C:50:21:23:FD;4;-73;6,5;03-12-2015 19:04:12;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-73;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:04:28;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-76;6,5;03-12-2015 19:04:30;GT-I9515 - 1a88bbcf523c933c;24;;;;;;6,5;-76;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:04:44;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:04:45;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-78;6,5;03-12-2015 19:05:01;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-78;;;
F4:1C:50:21:23:FD;4;-78;6,5;03-12-2015 19:05:17;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-78;;;
F4:1C:50:21:23:FD;4;-73;6,5;03-12-2015 19:05:17;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-73;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:05:34;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-82;6,5;03-12-2015 19:05:50;GT-I9515 - 1a88bbcf523c933c;23;;;;;;6,5;-82;;;
F4:1C:50:21:23:FD;4;-77;6,5;03-12-2015 19:06:04;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-77;;;
F4:1C:50:21:23:FD;4;-74;6,5;03-12-2015 19:06:05;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-74;;;
F4:1C:50:21:23:FD;4;-77;6,5;03-12-2015 19:06:06;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-77;;;
F4:1C:50:21:23:FD;4;-81;6,5;03-12-2015 19:06:37;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-81;;;
F4:1C:50:21:23:FD;4;-81;6,5;03-12-2015 19:06:38;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-81;;;
F4:1C:50:21:23:FD;4;-79;6,5;03-12-2015 19:06:52;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-79;;;
F4:1C:50:21:23:FD;4;-74;6,5;03-12-2015 19:06:53;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-74;;;
F4:1C:50:21:23:FD;4;-75;6,5;03-12-2015 19:06:53;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-75;;;
F4:1C:50:21:23:FD;4;-74;6,5;03-12-2015 19:07:42;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-74;;;
F4:1C:50:21:23:FD;4;-73;6,5;03-12-2015 19:07:44;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-73;;;
F4:1C:50:21:23:FD;4;-77;6,5;03-12-2015 19:07:56;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-77;;;
F4:1C:50:21:23:FD;4;-76;6,5;03-12-2015 19:08:13;GT-I9515 - 1a88bbcf523c933c;22;;;;;;6,5;-76;;;
F4:1C:50:21:23:FD;4;-70;7;03-12-2015 19:12:29;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-70;;;
F4:1C:50:21:23:FD;4;-70;7;03-12-2015 19:12:45;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-70;;;
F4:1C:50:21:23:FD;4;-72;7;03-12-2015 19:13:00;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-72;;;
F4:1C:50:21:23:FD;4;-70;7;03-12-2015 19:13:01;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-70;;;
F4:1C:50:21:23:FD;4;-71;7;03-12-2015 19:13:01;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-71;;;
F4:1C:50:21:23:FD;4;-68;7;03-12-2015 19:13:32;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-68;;;
F4:1C:50:21:23:FD;4;-68;7;03-12-2015 19:13:33;GT-I9515 - 1a88bbcf523c933c;19;;;;;;7;-68;;;
F4:1C:50:21:23:FD;4;-71;7;03-12-2015 19:14:20;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-71;;;
F4:1C:50:21:23:FD;4;-71;7;03-12-2015 19:14:22;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-71;;;
F4:1C:50:21:23:FD;4;-69;7;03-12-2015 19:14:37;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7;-69;;;
F4:1C:50:21:23:FD;4;-84;7,5;03-12-2015 19:15:24;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-84;;;
F4:1C:50:21:23:FD;4;-80;7,5;03-12-2015 19:15:25;GT-I9515 - 1a88bbcf523c933c;18;;;;;;7,5;-80;;;
F4:1C:50:21:23:FD;4;-76;7,5;03-12-2015 19:16:29;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-76;;;
F4:1C:50:21:23:FD;4;-75;7,5;03-12-2015 19:17:01;GT-I9515 - 1a88bbcf523c933c;17;;;;;;7,5;-75;;;
F4:1C:50:21:23:FD;4;-76;7,5;03-12-2015 19:18:20;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-76;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:08;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:08;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:09;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:10;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:10;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:12;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:12;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
F4:1C:50:21:23:FD;4;-82;7,5;03-12-2015 19:19:12;GT-I9515 - 1a88bbcf523c933c;16;;;;;;7,5;-82;;;
